temp_out,temp_hi,temp_low,hum_out,dew_pt,wind_speed,wind_dir,wind_run,wind_hi_speed,wind_hi_dir,wind_chill,heat_index,thw_index,bar,rain,rain_rate,heat_dd,cool_dd,temp_in,hum_in,dew_in,heat_in,emc_in,air_density_in,wind_samp,wind_tx,iss_recept,arc_int,datetime
25.2,25.6,24.8,63.0,17.6,1.8,ENE,6.44,4.5,E,25.2,25.8,25.8,1008.5,0.0,0.0,0.0,0.285,25.8,62,17.9,26.4,11.18,1.152,1228,1,89.8,60,2025-11-06 13:00:00
25.4,25.9,24.8,62.0,17.6,2.2,ENE,8.05,5.8,E,25.4,26.0,26.0,1007.7,0.0,0.0,0.0,0.294,25.9,62,18.0,26.6,11.18,1.1505,1326,1,96.9,60,2025-11-06 14:00:00
25.4,25.9,24.8,62.0,17.6,2.2,ENE,8.05,5.8,E,25.4,26.0,26.0,1007.7,0.0,0.0,0.0,0.294,25.9,62,18.0,26.6,11.18,1.1505,1326,1,96.9,60,2025-11-06 14:00:00
24.4,24.8,24.0,65.0,17.4,1.8,ENE,6.44,4.0,E,24.4,25.1,25.1,1007.9,0.0,0.0,0.0,0.252,25.6,62,17.8,26.2,11.19,1.1521,1237,1,90.4,60,2025-11-06 15:00:00
24.4,24.8,24.0,65.0,17.4,1.8,ENE,6.44,4.0,E,24.4,25.1,25.1,1007.9,0.0,0.0,0.0,0.252,25.6,62,17.8,26.2,11.19,1.1521,1237,1,90.4,60,2025-11-06 15:00:00
23.9,24.1,23.8,65.0,17.0,1.3,ENE,4.83,3.6,ENE,23.9,24.7,24.7,1007.6,0.0,0.0,0.0,0.234,25.2,62,17.4,25.8,11.2,1.1539,1304,1,95.3,60,2025-11-06 16:00:00
23.9,24.1,23.8,65.0,17.0,1.3,ENE,4.83,3.6,ENE,23.9,24.7,24.7,1007.6,0.0,0.0,0.0,0.234,25.2,62,17.4,25.8,11.2,1.1539,1304,1,95.3,60,2025-11-06 16:00:00
23.6,23.8,23.4,68.0,17.4,0.9,ENE,3.22,3.1,ENE,23.6,24.4,24.4,1008.0,0.0,0.0,0.0,0.22,25.1,63,17.5,25.7,11.41,1.1548,1313,1,96.0,60,2025-11-06 17:00:00
23.6,23.8,23.4,68.0,17.4,0.9,ENE,3.22,3.1,ENE,23.6,24.4,24.4,1008.0,0.0,0.0,0.0,0.22,25.1,63,17.5,25.7,11.41,1.1548,1313,1,96.0,60,2025-11-06 17:00:00
21.6,23.5,20.4,79.0,17.8,2.2,SE,8.05,8.0,SE,21.6,22.3,22.3,1008.8,0.0,0.0,0.0,0.137,24.8,64,17.5,25.4,11.62,1.1569,1327,1,97.0,60,2025-11-06 18:00:00
21.6,23.5,20.4,79.0,17.8,2.2,SE,8.05,8.0,SE,21.6,22.3,22.3,1008.8,0.0,0.0,0.0,0.137,24.8,64,17.5,25.4,11.62,1.1569,1327,1,97.0,60,2025-11-06 18:00:00
19.5,20.4,18.1,88.0,17.5,2.2,SSE,8.05,7.2,SE,19.5,20.3,20.3,1010.1,0.0,0.0,0.0,0.049,24.5,64,17.2,25.1,11.63,1.1599,1324,1,96.8,60,2025-11-06 19:00:00
19.5,20.4,18.1,88.0,17.5,2.2,SSE,8.05,7.2,SE,19.5,20.3,20.3,1010.1,0.0,0.0,0.0,0.049,24.5,64,17.2,25.1,11.63,1.1599,1324,1,96.8,60,2025-11-06 19:00:00
17.4,18.1,17.0,91.0,16.0,1.8,SSE,6.44,5.8,SSE,17.4,17.9,17.9,1011.6,0.0,0.0,0.037,0.0,24.2,65,17.2,24.9,11.84,1.1627,1316,1,96.2,60,2025-11-06 20:00:00
17.4,18.1,17.0,91.0,16.0,1.8,SSE,6.44,5.8,SSE,17.4,17.9,17.9,1011.6,0.0,0.0,0.037,0.0,24.2,65,17.2,24.9,11.84,1.1627,1316,1,96.2,60,2025-11-06 20:00:00
16.8,17.0,16.6,91.0,15.4,2.2,SSE,8.05,6.3,SSE,16.8,17.2,17.2,1012.4,0.2,0.0,0.063,0.0,23.9,65,17.0,24.7,11.85,1.1651,1316,1,96.2,60,2025-11-06 21:00:00
16.8,17.0,16.6,91.0,15.4,2.2,SSE,8.05,6.3,SSE,16.8,17.2,17.2,1012.4,0.2,0.0,0.063,0.0,23.9,65,17.0,24.7,11.85,1.1651,1316,1,96.2,60,2025-11-06 21:00:00
16.4,16.6,15.7,91.0,14.9,1.8,SSE,6.44,6.3,SSE,16.4,16.7,16.7,1013.3,0.4,0.8,0.081,0.0,23.7,65,16.7,24.4,11.85,1.1674,1334,1,97.5,60,2025-11-06 22:00:00
16.4,16.6,15.7,91.0,14.9,1.8,SSE,6.44,6.3,SSE,16.4,16.7,16.7,1013.3,0.4,0.8,0.081,0.0,23.7,65,16.7,24.4,11.85,1.1674,1334,1,97.5,60,2025-11-06 22:00:00
15.8,16.0,15.6,89.0,14.0,0.9,ESE,3.22,4.0,ESE,15.8,15.9,15.9,1013.4,0.0,0.0,0.106,0.0,23.5,65,16.5,24.2,11.85,1.1686,1340,1,98.0,60,2025-11-06 23:00:00
15.8,16.0,15.6,89.0,14.0,0.9,ESE,3.22,4.0,ESE,15.8,15.9,15.9,1013.4,0.0,0.0,0.106,0.0,23.5,65,16.5,24.2,11.85,1.1686,1340,1,98.0,60,2025-11-06 23:00:00
15.8,16.0,15.7,92.0,14.5,0.4,S,1.61,2.2,SSE,15.8,16.1,16.1,1013.1,0.2,0.0,0.104,0.0,23.3,65,16.3,23.9,11.85,1.1695,1339,1,97.9,60,2025-11-07 00:00:00
15.8,16.0,15.7,92.0,14.5,0.4,S,1.61,2.2,SSE,15.8,16.1,16.1,1013.1,0.2,0.0,0.104,0.0,23.3,65,16.3,23.9,11.85,1.1695,1339,1,97.9,60,2025-11-07 00:00:00
15.6,15.7,15.3,93.0,14.4,1.3,SW,4.83,3.6,SSW,15.6,15.8,15.8,1012.8,0.8,1.8,0.116,0.0,23.1,65,16.2,23.7,11.85,1.17,1315,1,96.1,60,2025-11-07 01:00:00
15.6,15.7,15.3,93.0,14.4,1.3,SW,4.83,3.6,SSW,15.6,15.8,15.8,1012.8,0.8,1.8,0.116,0.0,23.1,65,16.2,23.7,11.85,1.17,1315,1,96.1,60,2025-11-07 01:00:00
14.9,15.4,14.4,90.0,13.3,0.9,SW,3.22,3.6,SSW,14.9,15.1,15.1,1012.4,0.8,1.8,0.141,0.0,22.9,64,15.8,23.4,11.65,1.1707,1317,1,96.3,60,2025-11-07 02:00:00
14.9,15.4,14.4,90.0,13.3,0.9,SW,3.22,3.6,SSW,14.9,15.1,15.1,1012.4,0.8,1.8,0.141,0.0,22.9,64,15.8,23.4,11.65,1.1707,1317,1,96.3,60,2025-11-07 02:00:00
14.3,14.4,14.3,89.0,12.5,0.4,NE,1.61,2.2,NNW,14.3,14.4,14.4,1011.9,0.0,0.0,0.167,0.0,22.7,64,15.6,23.1,11.65,1.1713,1333,1,97.4,60,2025-11-07 03:00:00
14.3,14.4,14.3,89.0,12.5,0.4,NE,1.61,2.2,NNW,14.3,14.4,14.4,1011.9,0.0,0.0,0.167,0.0,22.7,64,15.6,23.1,11.65,1.1713,1333,1,97.4,60,2025-11-07 03:00:00
14.4,14.6,14.3,87.0,12.3,0.4,NNW,1.61,1.8,NE,14.4,14.4,14.4,1011.9,0.0,0.0,0.162,0.0,22.5,64,15.3,22.7,11.65,1.1724,1340,1,98.0,60,2025-11-07 04:00:00
14.4,14.6,14.3,87.0,12.3,0.4,NNW,1.61,1.8,NE,14.4,14.4,14.4,1011.9,0.0,0.0,0.162,0.0,22.5,64,15.3,22.7,11.65,1.1724,1340,1,98.0,60,2025-11-07 04:00:00
14.7,14.8,14.6,89.0,12.9,0.0,NW,0.0,0.9,NW,14.7,14.8,14.8,1012.7,0.0,0.0,0.15,0.0,22.3,64,15.2,22.5,11.65,1.1742,1331,1,97.3,60,2025-11-07 05:00:00
14.7,14.8,14.6,89.0,12.9,0.0,NW,0.0,0.9,NW,14.7,14.8,14.8,1012.7,0.0,0.0,0.15,0.0,22.3,64,15.2,22.5,11.65,1.1742,1331,1,97.3,60,2025-11-07 05:00:00
14.9,15.2,14.8,89.0,13.1,0.0,,0.0,0.0,,14.9,15.1,15.1,1013.3,0.0,0.0,0.141,0.0,22.2,65,15.3,22.4,11.85,1.1752,1327,1,97.0,60,2025-11-07 06:00:00
14.9,15.2,14.8,89.0,13.1,0.0,,0.0,0.0,,14.9,15.1,15.1,1013.3,0.0,0.0,0.141,0.0,22.2,65,15.3,22.4,11.85,1.1752,1327,1,97.0,60,2025-11-07 06:00:00
15.4,15.8,15.2,88.0,13.5,0.0,NW,0.0,0.9,NW,15.4,15.6,15.6,1013.8,0.0,0.0,0.12,0.0,22.2,65,15.3,22.3,11.85,1.176,1294,1,94.6,60,2025-11-07 07:00:00
15.4,15.8,15.2,88.0,13.5,0.0,NW,0.0,0.9,NW,15.4,15.6,15.6,1013.8,0.0,0.0,0.12,0.0,22.2,65,15.3,22.3,11.85,1.176,1294,1,94.6,60,2025-11-07 07:00:00
16.2,16.3,15.8,85.0,13.6,0.9,W,3.22,3.1,W,16.2,16.3,16.3,1014.3,0.0,0.0,0.09,0.0,22.2,64,15.1,22.3,11.65,1.1767,1211,1,88.5,60,2025-11-07 08:00:00
16.2,16.3,15.8,85.0,13.6,0.9,W,3.22,3.1,W,16.2,16.3,16.3,1014.3,0.0,0.0,0.09,0.0,22.2,64,15.1,22.3,11.65,1.1767,1211,1,88.5,60,2025-11-07 08:00:00
16.3,16.4,16.0,84.0,13.6,1.8,SW,6.44,4.0,SW,16.3,16.4,16.4,1014.6,0.0,0.0,0.086,0.0,22.2,63,14.8,22.2,11.51,1.1777,1296,1,94.7,60,2025-11-07 09:00:00
16.3,16.4,16.0,84.0,13.6,1.8,SW,6.44,4.0,SW,16.3,16.4,16.4,1014.6,0.0,0.0,0.086,0.0,22.2,63,14.8,22.2,11.51,1.1777,1296,1,94.7,60,2025-11-07 09:00:00
15.8,16.1,15.5,86.0,13.5,1.3,WSW,4.83,3.1,WSW,15.8,15.9,15.9,1014.8,0.0,0.0,0.104,0.0,22.2,64,15.0,22.3,11.65,1.1776,1271,1,92.9,60,2025-11-07 10:00:00
15.8,16.1,15.5,86.0,13.5,1.3,WSW,4.83,3.1,WSW,15.8,15.9,15.9,1014.8,0.0,0.0,0.104,0.0,22.2,64,15.0,22.3,11.65,1.1776,1271,1,92.9,60,2025-11-07 10:00:00
16.5,16.9,16.1,82.0,13.4,1.3,WNW,4.83,3.6,NW,16.5,16.6,16.6,1014.5,0.0,0.0,0.076,0.0,22.2,63,14.8,22.3,11.51,1.1772,1336,1,97.7,60,2025-11-07 11:00:00
16.5,16.9,16.1,82.0,13.4,1.3,WNW,4.83,3.6,NW,16.5,16.6,16.6,1014.5,0.0,0.0,0.076,0.0,22.2,63,14.8,22.3,11.51,1.1772,1336,1,97.7,60,2025-11-07 11:00:00
17.1,17.3,16.9,79.0,13.4,0.9,WNW,3.22,3.6,SW,17.1,17.2,17.2,1014.1,0.0,0.0,0.053,0.0,22.4,63,15.0,22.6,11.5,1.1759,1329,1,97.1,60,2025-11-07 12:00:00
17.1,17.3,16.9,79.0,13.4,0.9,WNW,3.22,3.6,SW,17.1,17.2,17.2,1014.1,0.0,0.0,0.053,0.0,22.4,63,15.0,22.6,11.5,1.1759,1329,1,97.1,60,2025-11-07 12:00:00
17.8,18.7,17.3,75.0,13.3,0.9,W,3.22,2.7,WSW,17.8,17.9,17.9,1013.7,0.0,0.0,0.021,0.0,22.5,62,14.9,22.7,11.3,1.1751,1329,1,97.1,60,2025-11-07 13:00:00
17.8,18.7,17.3,75.0,13.3,0.9,W,3.22,2.7,WSW,17.8,17.9,17.9,1013.7,0.0,0.0,0.021,0.0,22.5,62,14.9,22.7,11.3,1.1751,1329,1,97.1,60,2025-11-07 13:00:00
18.4,18.7,18.1,73.0,13.5,0.9,SW,3.22,3.1,SW,18.4,18.6,18.6,1013.1,0.0,0.0,0.0,0.005,22.7,62,15.1,23.0,11.29,1.1733,1340,1,98.0,60,2025-11-07 14:00:00
18.4,18.7,18.1,73.0,13.5,0.9,SW,3.22,3.1,SW,18.4,18.6,18.6,1013.1,0.0,0.0,0.0,0.005,22.7,62,15.1,23.0,11.29,1.1733,1340,1,98.0,60,2025-11-07 14:00:00
18.9,19.1,18.6,74.0,14.2,0.9,SSW,3.22,2.7,SW,18.9,19.2,19.2,1013.0,0.0,0.0,0.0,0.025,22.9,62,15.2,23.2,11.29,1.1723,1331,1,97.3,60,2025-11-07 15:00:00
18.9,19.1,18.6,74.0,14.2,0.9,SSW,3.22,2.7,SW,18.9,19.2,19.2,1013.0,0.0,0.0,0.0,0.025,22.9,62,15.2,23.2,11.29,1.1723,1331,1,97.3,60,2025-11-07 15:00:00
18.7,18.8,18.6,75.0,14.2,0.9,WSW,3.22,2.2,SW,18.7,18.9,18.9,1013.0,0.0,0.0,0.0,0.016,22.8,62,15.1,23.1,11.29,1.1729,1336,1,97.7,60,2025-11-07 16:00:00
18.7,18.8,18.6,75.0,14.2,0.9,WSW,3.22,2.2,SW,18.7,18.9,18.9,1013.0,0.0,0.0,0.0,0.016,22.8,62,15.1,23.1,11.29,1.1729,1336,1,97.7,60,2025-11-07 16:00:00
18.7,18.8,18.7,76.0,14.4,0.4,WSW,1.61,2.2,W,18.7,19.0,19.0,1013.0,0.0,0.0,0.0,0.016,22.5,63,15.1,22.7,11.5,1.1741,1333,1,97.4,60,2025-11-07 17:00:00
18.7,18.8,18.7,76.0,14.4,0.4,WSW,1.61,2.2,W,18.7,19.0,19.0,1013.0,0.0,0.0,0.0,0.016,22.5,63,15.1,22.7,11.5,1.1741,1333,1,97.4,60,2025-11-07 17:00:00
18.6,18.7,18.4,80.0,15.1,0.4,SSE,1.61,1.8,W,18.6,19.1,19.1,1013.4,0.0,0.0,0.0,0.012,22.4,63,15.0,22.6,11.5,1.1751,1341,1,98.0,60,2025-11-07 18:00:00
18.6,18.7,18.4,80.0,15.1,0.4,SSE,1.61,1.8,W,18.6,19.1,19.1,1013.4,0.0,0.0,0.0,0.012,22.4,63,15.0,22.6,11.5,1.1751,1341,1,98.0,60,2025-11-07 18:00:00
17.4,18.4,16.6,92.0,16.1,0.9,SSE,3.22,4.0,SSE,17.4,17.9,17.9,1014.0,0.0,0.0,0.037,0.0,22.2,64,15.0,22.3,11.65,1.1767,1329,1,97.1,60,2025-11-07 19:00:00
17.4,18.4,16.6,92.0,16.1,0.9,SSE,3.22,4.0,SSE,17.4,17.9,17.9,1014.0,0.0,0.0,0.037,0.0,22.2,64,15.0,22.3,11.65,1.1767,1329,1,97.1,60,2025-11-07 19:00:00
16.4,16.6,16.3,92.0,15.1,0.4,SSE,1.61,2.2,SSE,16.4,16.7,16.7,1014.4,0.6,1.0,0.081,0.0,22.0,65,15.1,22.1,11.85,1.1776,1337,1,97.7,60,2025-11-07 20:00:00
16.4,16.6,16.3,92.0,15.1,0.4,SSE,1.61,2.2,SSE,16.4,16.7,16.7,1014.4,0.6,1.0,0.081,0.0,22.0,65,15.1,22.1,11.85,1.1776,1337,1,97.7,60,2025-11-07 20:00:00
16.2,16.3,16.0,92.0,14.9,0.0,ESE,0.0,2.2,ESE,16.2,16.4,16.4,1014.9,1.0,1.0,0.09,0.0,21.8,65,15.0,21.8,11.85,1.1791,1339,1,97.9,60,2025-11-07 21:00:00
16.2,16.3,16.0,92.0,14.9,0.0,ESE,0.0,2.2,ESE,16.2,16.4,16.4,1014.9,1.0,1.0,0.09,0.0,21.8,65,15.0,21.8,11.85,1.1791,1339,1,97.9,60,2025-11-07 21:00:00
15.8,16.1,15.5,92.0,14.5,0.0,NW,0.0,2.2,E,15.8,16.1,16.1,1014.9,0.4,1.0,0.104,0.0,21.7,66,15.1,21.7,12.13,1.1794,1341,1,98.0,60,2025-11-07 22:00:00
15.8,16.1,15.5,92.0,14.5,0.0,NW,0.0,2.2,E,15.8,16.1,16.1,1014.9,0.4,1.0,0.104,0.0,21.7,66,15.1,21.7,12.13,1.1794,1341,1,98.0,60,2025-11-07 22:00:00
15.2,15.6,14.9,92.0,13.9,0.4,NNW,1.61,1.8,NNW,15.2,15.3,15.3,1014.2,0.0,0.0,0.132,0.0,21.6,65,14.7,21.5,11.85,1.1798,1326,1,96.9,60,2025-11-07 23:00:00
15.2,15.6,14.9,92.0,13.9,0.4,NNW,1.61,1.8,NNW,15.2,15.3,15.3,1014.2,0.0,0.0,0.132,0.0,21.6,65,14.7,21.5,11.85,1.1798,1326,1,96.9,60,2025-11-07 23:00:00
15.1,15.2,14.9,90.0,13.5,0.0,ENE,0.0,1.8,NE,15.1,15.2,15.2,1014.0,0.2,0.0,0.134,0.0,21.4,66,14.8,21.4,12.14,1.1798,1346,1,98.4,60,2025-11-08 00:00:00
15.1,15.2,14.9,90.0,13.5,0.0,ENE,0.0,1.8,NE,15.1,15.2,15.2,1014.0,0.2,0.0,0.134,0.0,21.4,66,14.8,21.4,12.14,1.1798,1346,1,98.4,60,2025-11-08 00:00:00
15.3,15.4,15.2,91.0,13.8,0.0,SW,0.0,0.9,NNE,15.3,15.4,15.4,1013.7,0.0,0.0,0.127,0.0,21.3,66,14.7,21.3,12.14,1.18,1329,1,97.1,60,2025-11-08 01:00:00
15.3,15.4,15.2,91.0,13.8,0.0,SW,0.0,0.9,NNE,15.3,15.4,15.4,1013.7,0.0,0.0,0.127,0.0,21.3,66,14.7,21.3,12.14,1.18,1329,1,97.1,60,2025-11-08 01:00:00
15.3,15.4,15.3,90.0,13.7,0.0,NW,0.0,0.9,W,15.3,15.5,15.5,1013.6,0.0,0.0,0.125,0.0,21.2,66,14.6,21.1,12.15,1.1805,1336,1,97.7,60,2025-11-08 02:00:00
15.3,15.4,15.3,90.0,13.7,0.0,NW,0.0,0.9,W,15.3,15.5,15.5,1013.6,0.0,0.0,0.125,0.0,21.2,66,14.6,21.1,12.15,1.1805,1336,1,97.7,60,2025-11-08 02:00:00
15.3,15.4,15.3,91.0,13.9,0.0,W,0.0,0.4,W,15.3,15.5,15.5,1013.4,0.0,0.0,0.125,0.0,21.1,66,14.5,21.0,12.15,1.1808,1329,1,97.1,60,2025-11-08 03:00:00
15.3,15.4,15.3,91.0,13.9,0.0,W,0.0,0.4,W,15.3,15.5,15.5,1013.4,0.0,0.0,0.125,0.0,21.1,66,14.5,21.0,12.15,1.1808,1329,1,97.1,60,2025-11-08 03:00:00
15.3,15.4,15.3,92.0,14.0,0.0,WNW,0.0,0.9,W,15.3,15.5,15.5,1013.2,0.0,0.0,0.125,0.0,21.1,66,14.5,20.9,12.15,1.1809,1341,1,98.0,60,2025-11-08 04:00:00
15.3,15.4,15.3,92.0,14.0,0.0,WNW,0.0,0.9,W,15.3,15.5,15.5,1013.2,0.0,0.0,0.125,0.0,21.1,66,14.5,20.9,12.15,1.1809,1341,1,98.0,60,2025-11-08 04:00:00
15.4,15.4,15.3,92.0,14.1,0.0,NNW,0.0,1.8,N,15.4,15.6,15.6,1013.6,0.0,0.0,0.123,0.0,20.9,66,14.4,20.8,12.15,1.1819,1339,1,97.9,60,2025-11-08 05:00:00
15.4,15.4,15.3,92.0,14.1,0.0,NNW,0.0,1.8,N,15.4,15.6,15.6,1013.6,0.0,0.0,0.123,0.0,20.9,66,14.4,20.8,12.15,1.1819,1339,1,97.9,60,2025-11-08 05:00:00
15.6,15.9,15.4,90.0,14.0,0.0,W,0.0,0.9,NW,15.6,15.8,15.8,1014.0,0.0,0.0,0.113,0.0,20.9,66,14.3,20.8,12.15,1.1827,1291,1,94.4,60,2025-11-08 06:00:00
15.6,15.9,15.4,90.0,14.0,0.0,W,0.0,0.9,NW,15.6,15.8,15.8,1014.0,0.0,0.0,0.113,0.0,20.9,66,14.3,20.8,12.15,1.1827,1291,1,94.4,60,2025-11-08 06:00:00
16.4,17.1,15.9,86.0,14.1,0.0,WNW,0.0,1.8,NNW,16.4,16.6,16.6,1014.3,0.0,0.0,0.079,0.0,21.0,66,14.4,20.9,12.15,1.1824,1328,1,97.1,60,2025-11-08 07:00:00
16.4,17.1,15.9,86.0,14.1,0.0,WNW,0.0,1.8,NNW,16.4,16.6,16.6,1014.3,0.0,0.0,0.079,0.0,21.0,66,14.4,20.9,12.15,1.1824,1328,1,97.1,60,2025-11-08 07:00:00
17.9,18.5,17.1,79.0,14.2,0.4,NNW,1.61,2.2,NNW,17.9,18.2,18.2,1014.6,0.0,0.0,0.019,0.0,21.5,66,14.9,21.4,12.14,1.1803,1298,1,94.9,60,2025-11-08 08:00:00
17.9,18.5,17.1,79.0,14.2,0.4,NNW,1.61,2.2,NNW,17.9,18.2,18.2,1014.6,0.0,0.0,0.019,0.0,21.5,66,14.9,21.4,12.14,1.1803,1298,1,94.9,60,2025-11-08 08:00:00
19.0,19.6,18.5,74.0,14.3,0.4,ENE,1.61,1.8,ESE,19.0,19.3,19.3,1014.7,0.0,0.0,0.0,0.028,21.9,65,15.0,21.9,11.85,1.1786,1337,1,97.7,60,2025-11-08 09:00:00
19.0,19.6,18.5,74.0,14.3,0.4,ENE,1.61,1.8,ESE,19.0,19.3,19.3,1014.7,0.0,0.0,0.0,0.028,21.9,65,15.0,21.9,11.85,1.1786,1337,1,97.7,60,2025-11-08 09:00:00
19.7,20.2,19.4,71.0,14.3,0.4,SSE,1.61,2.2,NW,19.7,19.9,19.9,1014.3,0.0,0.0,0.0,0.056,22.2,64,15.0,22.3,11.65,1.177,1334,1,97.5,60,2025-11-08 10:00:00
19.7,20.2,19.4,71.0,14.3,0.4,SSE,1.61,2.2,NW,19.7,19.9,19.9,1014.3,0.0,0.0,0.0,0.056,22.2,64,15.0,22.3,11.65,1.177,1334,1,97.5,60,2025-11-08 10:00:00
21.2,22.3,20.1,66.0,14.6,0.9,NE,3.22,3.1,E,21.2,21.1,21.1,1013.5,0.0,0.0,0.0,0.118,22.6,63,15.2,22.8,11.5,1.1743,1337,1,97.7,60,2025-11-08 11:00:00
21.2,22.3,20.1,66.0,14.6,0.9,NE,3.22,3.1,E,21.2,21.1,21.1,1013.5,0.0,0.0,0.0,0.118,22.6,63,15.2,22.8,11.5,1.1743,1337,1,97.7,60,2025-11-08 11:00:00
22.8,23.6,22.0,62.0,15.1,1.3,ENE,4.83,4.0,ENE,22.8,23.1,23.1,1012.3,0.0,0.0,0.0,0.185,23.3,62,15.6,23.8,11.27,1.1695,1338,1,97.8,60,2025-11-08 12:00:00
22.8,23.6,22.0,62.0,15.1,1.3,ENE,4.83,4.0,ENE,22.8,23.1,23.1,1012.3,0.0,0.0,0.0,0.185,23.3,62,15.6,23.8,11.27,1.1695,1338,1,97.8,60,2025-11-08 12:00:00
23.6,24.1,23.0,64.0,16.3,0.9,ENE,3.22,3.1,NE,23.6,24.2,24.2,1011.7,0.0,0.0,0.0,0.218,23.9,62,16.2,24.5,11.25,1.1654,1337,1,97.7,60,2025-11-08 13:00:00
23.6,24.1,23.0,64.0,16.3,0.9,ENE,3.22,3.1,NE,23.6,24.2,24.2,1011.7,0.0,0.0,0.0,0.218,23.9,62,16.2,24.5,11.25,1.1654,1337,1,97.7,60,2025-11-08 13:00:00
23.9,25.4,22.7,62.0,16.2,1.3,ENE,4.83,4.9,E,23.9,24.5,24.5,1010.8,0.0,0.0,0.0,0.234,24.1,61,16.1,24.6,11.04,1.1641,1332,1,97.4,60,2025-11-08 14:00:00
23.9,25.4,22.7,62.0,16.2,1.3,ENE,4.83,4.9,E,23.9,24.5,24.5,1010.8,0.0,0.0,0.0,0.234,24.1,61,16.1,24.6,11.04,1.1641,1332,1,97.4,60,2025-11-08 14:00:00
25.4,25.9,24.8,59.0,16.8,0.9,NE,3.22,4.0,NE,25.4,25.9,25.9,1010.2,0.0,0.0,0.0,0.296,24.7,61,16.6,25.1,11.02,1.1602,1336,1,97.7,60,2025-11-08 15:00:00
25.4,25.9,24.8,59.0,16.8,0.9,NE,3.22,4.0,NE,25.4,25.9,25.9,1010.2,0.0,0.0,0.0,0.296,24.7,61,16.6,25.1,11.02,1.1602,1336,1,97.7,60,2025-11-08 15:00:00
