temp_out,temp_hi,temp_low,hum_out,dew_pt,wind_speed,wind_dir,wind_run,wind_hi_speed,wind_hi_dir,wind_chill,heat_index,thw_index,bar,rain,rain_rate,heat_dd,cool_dd,temp_in,hum_in,dew_in,heat_in,emc_in,air_density_in,wind_samp,wind_tx,iss_recept,arc_int,datetime
24.2,24.9,23.8,62.0,16.5,2.2,ENE,8.05,5.4,NE,24.2,24.8,24.8,1010.1,0.0,0.0,0.0,0.245,24.7,61,16.7,25.2,11.02,1.1598,1334,1,97.5,60,2025-11-08 16:00:00
24.2,24.9,23.8,62.0,16.5,2.2,ENE,8.05,5.4,NE,24.2,24.8,24.8,1010.1,0.0,0.0,0.0,0.245,24.7,61,16.7,25.2,11.02,1.1598,1334,1,97.5,60,2025-11-08 16:00:00
23.6,24.5,22.7,64.0,16.3,1.8,ENE,6.44,4.5,ENE,23.6,24.2,24.2,1010.2,0.0,0.0,0.0,0.218,24.6,61,16.6,25.1,11.02,1.1605,1337,1,97.7,60,2025-11-08 17:00:00
23.6,24.5,22.7,64.0,16.3,1.8,ENE,6.44,4.5,ENE,23.6,24.2,24.2,1010.2,0.0,0.0,0.0,0.218,24.6,61,16.6,25.1,11.02,1.1605,1337,1,97.7,60,2025-11-08 17:00:00
22.2,22.7,21.7,68.0,16.0,0.9,NE,3.22,3.1,ENE,22.2,22.4,22.4,1010.4,0.0,0.0,0.0,0.16,24.2,61,16.2,24.7,11.04,1.163,1344,1,98.2,60,2025-11-08 18:00:00
22.2,22.7,21.7,68.0,16.0,0.9,NE,3.22,3.1,ENE,22.2,22.4,22.4,1010.4,0.0,0.0,0.0,0.16,24.2,61,16.2,24.7,11.04,1.163,1344,1,98.2,60,2025-11-08 18:00:00
21.3,21.7,21.0,72.0,16.1,0.9,NE,3.22,3.1,E,21.3,21.6,21.6,1010.8,0.0,0.0,0.0,0.125,23.8,62,16.1,24.3,11.25,1.1651,1343,1,98.2,60,2025-11-08 19:00:00
21.3,21.7,21.0,72.0,16.1,0.9,NE,3.22,3.1,E,21.3,21.6,21.6,1010.8,0.0,0.0,0.0,0.125,23.8,62,16.1,24.3,11.25,1.1651,1343,1,98.2,60,2025-11-08 19:00:00
20.5,21.0,20.0,78.0,16.5,1.8,NE,6.44,4.5,ENE,20.5,21.2,21.2,1011.6,0.0,0.0,0.0,0.09,23.5,63,16.0,24.1,11.46,1.1671,1329,1,97.1,60,2025-11-08 20:00:00
20.5,21.0,20.0,78.0,16.5,1.8,NE,6.44,4.5,ENE,20.5,21.2,21.2,1011.6,0.0,0.0,0.0,0.09,23.5,63,16.0,24.1,11.46,1.1671,1329,1,97.1,60,2025-11-08 20:00:00
19.6,20.0,19.1,81.0,16.3,1.8,ENE,6.44,4.5,NE,19.6,20.3,20.3,1012.3,0.0,0.0,0.0,0.053,23.3,64,16.1,23.9,11.65,1.1686,1334,1,97.5,60,2025-11-08 21:00:00
19.6,20.0,19.1,81.0,16.3,1.8,ENE,6.44,4.5,NE,19.6,20.3,20.3,1012.3,0.0,0.0,0.0,0.053,23.3,64,16.1,23.9,11.65,1.1686,1334,1,97.5,60,2025-11-08 21:00:00
18.4,19.2,17.8,86.0,16.1,0.9,ENE,3.22,3.6,ENE,18.4,18.9,18.9,1012.3,0.0,0.0,0.0,0.005,23.2,64,16.0,23.7,11.65,1.1694,1334,1,97.5,60,2025-11-08 22:00:00
18.4,19.2,17.8,86.0,16.1,0.9,ENE,3.22,3.6,ENE,18.4,18.9,18.9,1012.3,0.0,0.0,0.0,0.005,23.2,64,16.0,23.7,11.65,1.1694,1334,1,97.5,60,2025-11-08 22:00:00
17.6,17.8,17.4,88.0,15.5,0.4,NE,1.61,2.2,NE,17.6,17.9,17.9,1012.1,0.0,0.0,0.032,0.0,22.9,65,16.0,23.4,11.85,1.17,1334,1,97.5,60,2025-11-08 23:00:00
17.6,17.8,17.4,88.0,15.5,0.4,NE,1.61,2.2,NE,17.6,17.9,17.9,1012.1,0.0,0.0,0.032,0.0,22.9,65,16.0,23.4,11.85,1.17,1334,1,97.5,60,2025-11-08 23:00:00
17.6,17.7,17.3,89.0,15.7,0.4,NE,1.61,2.2,NE,17.6,17.9,17.9,1011.6,0.0,0.0,0.032,0.0,22.7,65,15.8,23.1,11.85,1.1705,1334,1,97.5,60,2025-11-09 00:00:00
17.6,17.7,17.3,89.0,15.7,0.4,NE,1.61,2.2,NE,17.6,17.9,17.9,1011.6,0.0,0.0,0.032,0.0,22.7,65,15.8,23.1,11.85,1.1705,1334,1,97.5,60,2025-11-09 00:00:00
17.1,17.3,16.9,90.0,15.5,0.4,SSW,1.61,2.2,SSW,17.1,17.5,17.5,1010.8,0.0,0.0,0.051,0.0,22.6,66,15.9,23.0,12.1,1.17,1338,1,97.8,60,2025-11-09 01:00:00
17.1,17.3,16.9,90.0,15.5,0.4,SSW,1.61,2.2,SSW,17.1,17.5,17.5,1010.8,0.0,0.0,0.051,0.0,22.6,66,15.9,23.0,12.1,1.17,1338,1,97.8,60,2025-11-09 01:00:00
16.6,16.9,16.1,92.0,15.3,0.9,SSW,3.22,2.2,SSW,16.6,16.9,16.9,1010.5,0.0,0.0,0.074,0.0,22.4,66,15.8,22.7,12.1,1.1704,1337,1,97.7,60,2025-11-09 02:00:00
16.6,16.9,16.1,92.0,15.3,0.9,SSW,3.22,2.2,SSW,16.6,16.9,16.9,1010.5,0.0,0.0,0.074,0.0,22.4,66,15.8,22.7,12.1,1.1704,1337,1,97.7,60,2025-11-09 02:00:00
15.8,16.1,15.7,93.0,14.7,0.4,SSW,1.61,1.8,SW,15.8,16.1,16.1,1010.3,0.0,0.0,0.104,0.0,22.3,66,15.6,22.5,12.11,1.1711,1331,1,97.3,60,2025-11-09 03:00:00
15.8,16.1,15.7,93.0,14.7,0.4,SSW,1.61,1.8,SW,15.8,16.1,16.1,1010.3,0.0,0.0,0.104,0.0,22.3,66,15.6,22.5,12.11,1.1711,1331,1,97.3,60,2025-11-09 03:00:00
15.6,15.7,15.5,92.0,14.3,0.0,S,0.0,0.9,SSW,15.6,15.8,15.8,1010.3,0.0,0.0,0.113,0.0,22.1,66,15.4,22.2,12.12,1.1722,1331,1,97.3,60,2025-11-09 04:00:00
15.6,15.7,15.5,92.0,14.3,0.0,S,0.0,0.9,SSW,15.6,15.8,15.8,1010.3,0.0,0.0,0.113,0.0,22.1,66,15.4,22.2,12.12,1.1722,1331,1,97.3,60,2025-11-09 04:00:00
15.2,15.5,14.8,95.0,14.4,0.0,NE,0.0,0.9,E,15.2,15.4,15.4,1010.6,0.0,0.0,0.132,0.0,21.9,66,15.2,22.0,12.12,1.1735,1336,1,97.7,60,2025-11-09 05:00:00
15.2,15.5,14.8,95.0,14.4,0.0,NE,0.0,0.9,E,15.2,15.4,15.4,1010.6,0.0,0.0,0.132,0.0,21.9,66,15.2,22.0,12.12,1.1735,1336,1,97.7,60,2025-11-09 05:00:00
15.9,16.5,15.2,93.0,14.8,0.0,NE,0.0,0.4,NE,15.9,16.1,16.1,1011.2,0.0,0.0,0.102,0.0,21.8,66,15.2,21.9,12.12,1.1745,1333,1,97.4,60,2025-11-09 06:00:00
15.9,16.5,15.2,93.0,14.8,0.0,NE,0.0,0.4,NE,15.9,16.1,16.1,1011.2,0.0,0.0,0.102,0.0,21.8,66,15.2,21.9,12.12,1.1745,1333,1,97.4,60,2025-11-09 06:00:00
17.8,18.8,16.5,83.0,14.9,0.4,ENE,1.61,2.2,NNW,17.8,18.2,18.2,1011.6,0.0,0.0,0.021,0.0,22.0,66,15.4,22.1,12.12,1.174,1350,1,98.7,60,2025-11-09 07:00:00
17.8,18.8,16.5,83.0,14.9,0.4,ENE,1.61,2.2,NNW,17.8,18.2,18.2,1011.6,0.0,0.0,0.021,0.0,22.0,66,15.4,22.1,12.12,1.174,1350,1,98.7,60,2025-11-09 07:00:00
18.9,19.3,18.5,82.0,15.8,0.9,ENE,3.22,2.7,ENE,18.9,19.5,19.5,1011.7,0.0,0.0,0.0,0.025,22.3,66,15.7,22.6,12.11,1.1724,1340,1,98.0,60,2025-11-09 08:00:00
18.9,19.3,18.5,82.0,15.8,0.9,ENE,3.22,2.7,ENE,18.9,19.5,19.5,1011.7,0.0,0.0,0.0,0.025,22.3,66,15.7,22.6,12.11,1.1724,1340,1,98.0,60,2025-11-09 08:00:00
19.6,19.9,18.8,78.0,15.7,0.4,SSE,1.61,2.7,SSE,19.6,20.2,20.2,1011.8,0.0,0.0,0.0,0.053,22.6,65,15.7,22.9,11.85,1.1714,1334,1,97.5,60,2025-11-09 09:00:00
19.6,19.9,18.8,78.0,15.7,0.4,SSE,1.61,2.7,SSE,19.6,20.2,20.2,1011.8,0.0,0.0,0.0,0.053,22.6,65,15.7,22.9,11.85,1.1714,1334,1,97.5,60,2025-11-09 09:00:00
21.1,23.1,19.7,69.0,15.1,0.9,SSE,3.22,3.6,ESE,21.1,21.1,21.1,1011.4,0.0,0.0,0.0,0.113,23.4,64,16.2,24.0,11.65,1.1672,1341,1,98.0,60,2025-11-09 10:00:00
21.1,23.1,19.7,69.0,15.1,0.9,SSE,3.22,3.6,ESE,21.1,21.1,21.1,1011.4,0.0,0.0,0.0,0.113,23.4,64,16.2,24.0,11.65,1.1672,1341,1,98.0,60,2025-11-09 10:00:00
22.9,23.6,22.1,68.0,16.7,0.9,S,3.22,3.6,S,22.9,23.6,23.6,1010.6,0.0,0.0,0.0,0.192,24.2,63,16.7,24.8,11.44,1.1625,1335,1,97.6,60,2025-11-09 11:00:00
22.9,23.6,22.1,68.0,16.7,0.9,S,3.22,3.6,S,22.9,23.6,23.6,1010.6,0.0,0.0,0.0,0.192,24.2,63,16.7,24.8,11.44,1.1625,1335,1,97.6,60,2025-11-09 11:00:00
24.2,24.7,23.6,66.0,17.4,0.9,E,3.22,4.0,ESE,24.2,24.9,24.9,1010.1,0.0,0.0,0.0,0.243,24.6,62,16.8,25.1,11.23,1.1603,1331,1,97.3,60,2025-11-09 12:00:00
24.2,24.7,23.6,66.0,17.4,0.9,E,3.22,4.0,ESE,24.2,24.9,24.9,1010.1,0.0,0.0,0.0,0.243,24.6,62,16.8,25.1,11.23,1.1603,1331,1,97.3,60,2025-11-09 12:00:00
24.9,25.4,24.3,65.0,17.9,1.8,ENE,6.44,4.9,ENE,24.9,25.6,25.6,1009.7,0.0,0.0,0.0,0.273,24.9,62,17.2,25.5,11.21,1.1577,1335,1,97.6,60,2025-11-09 13:00:00
24.9,25.4,24.3,65.0,17.9,1.8,ENE,6.44,4.9,ENE,24.9,25.6,25.6,1009.7,0.0,0.0,0.0,0.273,24.9,62,17.2,25.5,11.21,1.1577,1335,1,97.6,60,2025-11-09 13:00:00
25.4,26.2,24.7,59.0,16.8,2.2,ENE,8.05,4.9,E,25.4,25.8,25.8,1009.1,0.0,0.0,0.0,0.294,25.3,62,17.5,25.9,11.2,1.1553,1336,1,97.7,60,2025-11-09 14:00:00
25.4,26.2,24.7,59.0,16.8,2.2,ENE,8.05,4.9,E,25.4,25.8,25.8,1009.1,0.0,0.0,0.0,0.294,25.3,62,17.5,25.9,11.2,1.1553,1336,1,97.7,60,2025-11-09 14:00:00
25.9,26.3,25.4,58.0,17.0,1.8,ENE,6.44,4.9,ENE,25.9,26.3,26.3,1008.6,0.0,0.0,0.0,0.315,25.6,62,17.8,26.2,11.19,1.153,1339,1,97.9,60,2025-11-09 15:00:00
25.9,26.3,25.4,58.0,17.0,1.8,ENE,6.44,4.9,ENE,25.9,26.3,26.3,1008.6,0.0,0.0,0.0,0.315,25.6,62,17.8,26.2,11.19,1.153,1339,1,97.9,60,2025-11-09 15:00:00
26.1,26.5,25.5,56.0,16.6,1.8,ENE,6.44,5.4,E,26.1,26.4,26.4,1008.6,0.0,0.0,0.0,0.322,25.7,61,17.6,26.2,10.99,1.1531,1334,1,97.5,60,2025-11-09 16:00:00
26.1,26.5,25.5,56.0,16.6,1.8,ENE,6.44,5.4,E,26.1,26.4,26.4,1008.6,0.0,0.0,0.0,0.322,25.7,61,17.6,26.2,10.99,1.1531,1334,1,97.5,60,2025-11-09 16:00:00
25.4,26.3,24.7,57.0,16.3,1.8,ENE,6.44,4.0,ENE,25.4,25.8,25.8,1008.5,0.0,0.0,0.0,0.296,25.6,61,17.5,26.2,10.99,1.1533,1340,1,98.0,60,2025-11-09 17:00:00
25.4,26.3,24.7,57.0,16.3,1.8,ENE,6.44,4.0,ENE,25.4,25.8,25.8,1008.5,0.0,0.0,0.0,0.296,25.6,61,17.5,26.2,10.99,1.1533,1340,1,98.0,60,2025-11-09 17:00:00
24.4,25.5,23.3,62.0,16.7,1.3,ENE,4.83,4.9,ENE,24.4,24.9,24.9,1009.0,0.0,0.0,0.0,0.255,25.4,60,17.1,25.9,10.84,1.1554,1335,1,97.6,60,2025-11-09 18:00:00
24.4,25.5,23.3,62.0,16.7,1.3,ENE,4.83,4.9,ENE,24.4,24.9,24.9,1009.0,0.0,0.0,0.0,0.255,25.4,60,17.1,25.9,10.84,1.1554,1335,1,97.6,60,2025-11-09 18:00:00
22.5,23.3,21.4,71.0,17.0,0.4,ENE,1.61,2.2,ENE,22.5,23.1,23.1,1009.7,0.0,0.0,0.0,0.174,24.8,62,17.1,25.4,11.22,1.1583,1342,1,98.1,60,2025-11-09 19:00:00
22.5,23.3,21.4,71.0,17.0,0.4,ENE,1.61,2.2,ENE,22.5,23.1,23.1,1009.7,0.0,0.0,0.0,0.174,24.8,62,17.1,25.4,11.22,1.1583,1342,1,98.1,60,2025-11-09 19:00:00
20.8,21.5,20.3,80.0,17.2,0.4,NE,1.61,2.7,NE,20.8,21.5,21.5,1010.3,0.0,0.0,0.0,0.102,24.4,63,16.9,24.9,11.43,1.161,1341,1,98.0,60,2025-11-09 20:00:00
20.8,21.5,20.3,80.0,17.2,0.4,NE,1.61,2.7,NE,20.8,21.5,21.5,1010.3,0.0,0.0,0.0,0.102,24.4,63,16.9,24.9,11.43,1.161,1341,1,98.0,60,2025-11-09 20:00:00
19.9,20.3,19.6,77.0,15.7,1.3,NE,4.83,4.5,E,19.9,20.4,20.4,1011.2,0.0,0.0,0.0,0.065,24.1,63,16.6,24.7,11.44,1.1635,1335,1,97.6,60,2025-11-09 21:00:00
19.9,20.3,19.6,77.0,15.7,1.3,NE,4.83,4.5,E,19.9,20.4,20.4,1011.2,0.0,0.0,0.0,0.065,24.1,63,16.6,24.7,11.44,1.1635,1335,1,97.6,60,2025-11-09 21:00:00
19.2,19.6,19.0,81.0,15.8,0.9,NE,3.22,3.6,ENE,19.2,19.7,19.7,1011.8,0.0,0.0,0.0,0.035,23.9,63,16.4,24.5,11.45,1.1653,1342,1,98.1,60,2025-11-09 22:00:00
19.2,19.6,19.0,81.0,15.8,0.9,NE,3.22,3.6,ENE,19.2,19.7,19.7,1011.8,0.0,0.0,0.0,0.035,23.9,63,16.4,24.5,11.45,1.1653,1342,1,98.1,60,2025-11-09 22:00:00
19.0,19.1,18.9,83.0,16.0,0.4,NE,1.61,2.2,NE,19.0,19.6,19.6,1011.7,0.0,0.0,0.0,0.028,23.7,64,16.5,24.4,11.65,1.1657,1343,1,98.2,60,2025-11-09 23:00:00
19.0,19.1,18.9,83.0,16.0,0.4,NE,1.61,2.2,NE,19.0,19.6,19.6,1011.7,0.0,0.0,0.0,0.028,23.7,64,16.5,24.4,11.65,1.1657,1343,1,98.2,60,2025-11-09 23:00:00
18.9,19.1,18.9,84.0,16.2,0.4,NE,1.61,2.7,ENE,18.9,19.5,19.5,1011.2,0.0,0.0,0.0,0.025,23.7,64,16.5,24.3,11.65,1.1655,1333,1,97.4,60,2025-11-10 00:00:00
18.9,19.1,18.9,84.0,16.2,0.4,NE,1.61,2.7,ENE,18.9,19.5,19.5,1011.2,0.0,0.0,0.0,0.025,23.7,64,16.5,24.3,11.65,1.1655,1333,1,97.4,60,2025-11-10 00:00:00
18.9,19.1,18.8,86.0,16.5,0.4,ENE,1.61,2.2,NE,18.9,19.6,19.6,1010.7,0.0,0.0,0.0,0.025,23.6,65,16.6,24.2,11.85,1.1651,1340,1,98.0,60,2025-11-10 01:00:00
18.9,19.1,18.8,86.0,16.5,0.4,ENE,1.61,2.2,NE,18.9,19.6,19.6,1010.7,0.0,0.0,0.0,0.025,23.6,65,16.6,24.2,11.85,1.1651,1340,1,98.0,60,2025-11-10 01:00:00
18.6,18.8,18.6,87.0,16.4,0.0,E,0.0,1.8,E,18.6,19.2,19.2,1010.5,0.0,0.0,0.0,0.012,23.4,65,16.4,24.1,11.85,1.1658,1326,1,96.9,60,2025-11-10 02:00:00
18.6,18.8,18.6,87.0,16.4,0.0,E,0.0,1.8,E,18.6,19.2,19.2,1010.5,0.0,0.0,0.0,0.012,23.4,65,16.4,24.1,11.85,1.1658,1326,1,96.9,60,2025-11-10 02:00:00
18.6,18.6,18.4,88.0,16.5,0.0,ENE,0.0,0.9,E,18.6,19.1,19.1,1010.4,0.0,0.0,0.0,0.009,23.3,65,16.3,23.9,11.85,1.1662,1333,1,97.4,60,2025-11-10 03:00:00
18.6,18.6,18.4,88.0,16.5,0.0,ENE,0.0,0.9,E,18.6,19.1,19.1,1010.4,0.0,0.0,0.0,0.009,23.3,65,16.3,23.9,11.85,1.1662,1333,1,97.4,60,2025-11-10 03:00:00
18.6,18.6,18.4,88.0,16.5,0.4,E,1.61,2.7,E,18.6,19.1,19.1,1010.4,0.0,0.0,0.0,0.009,23.2,66,16.5,23.8,12.08,1.1665,1338,1,97.8,60,2025-11-10 04:00:00
18.6,18.6,18.4,88.0,16.5,0.4,E,1.61,2.7,E,18.6,19.1,19.1,1010.4,0.0,0.0,0.0,0.009,23.2,66,16.5,23.8,12.08,1.1665,1338,1,97.8,60,2025-11-10 04:00:00
18.4,18.6,18.3,90.0,16.8,0.4,ESE,1.61,2.2,ESE,18.4,19.1,19.1,1010.7,0.0,0.0,0.0,0.005,23.1,66,16.4,23.6,12.08,1.1674,1336,1,97.7,60,2025-11-10 05:00:00
18.4,18.6,18.3,90.0,16.8,0.4,ESE,1.61,2.2,ESE,18.4,19.1,19.1,1010.7,0.0,0.0,0.0,0.005,23.1,66,16.4,23.6,12.08,1.1674,1336,1,97.7,60,2025-11-10 05:00:00
18.4,18.7,18.3,90.0,16.8,0.4,E,1.61,2.2,ESE,18.4,19.1,19.1,1011.0,0.0,0.0,0.0,0.005,23.0,66,16.3,23.6,12.08,1.1682,1330,1,97.2,60,2025-11-10 06:00:00
18.4,18.7,18.3,90.0,16.8,0.4,E,1.61,2.2,ESE,18.4,19.1,19.1,1011.0,0.0,0.0,0.0,0.005,23.0,66,16.3,23.6,12.08,1.1682,1330,1,97.2,60,2025-11-10 06:00:00
18.9,19.6,18.6,86.0,16.5,0.0,ENE,0.0,0.9,ENE,18.9,19.6,19.6,1011.0,0.0,0.0,0.0,0.025,23.0,66,16.3,23.6,12.08,1.1681,1336,1,97.7,60,2025-11-10 07:00:00
18.9,19.6,18.6,86.0,16.5,0.0,ENE,0.0,0.9,ENE,18.9,19.6,19.6,1011.0,0.0,0.0,0.0,0.025,23.0,66,16.3,23.6,12.08,1.1681,1336,1,97.7,60,2025-11-10 07:00:00
19.7,20.4,19.3,82.0,16.5,0.9,NE,3.22,2.7,ENE,19.7,20.4,20.4,1010.9,0.0,0.0,0.0,0.056,23.1,66,16.4,23.7,12.08,1.1674,1343,1,98.2,60,2025-11-10 08:00:00
19.7,20.4,19.3,82.0,16.5,0.9,NE,3.22,2.7,ENE,19.7,20.4,20.4,1010.9,0.0,0.0,0.0,0.056,23.1,66,16.4,23.7,12.08,1.1674,1343,1,98.2,60,2025-11-10 08:00:00
21.4,22.6,20.4,75.0,16.8,0.9,NE,3.22,3.6,ENE,21.4,21.8,21.8,1010.9,0.0,0.0,0.0,0.127,23.4,65,16.5,24.1,11.85,1.166,1333,1,97.4,60,2025-11-10 09:00:00
21.4,22.6,20.4,75.0,16.8,0.9,NE,3.22,3.6,ENE,21.4,21.8,21.8,1010.9,0.0,0.0,0.0,0.127,23.4,65,16.5,24.1,11.85,1.166,1333,1,97.4,60,2025-11-10 09:00:00
23.3,25.2,21.6,63.0,15.9,0.9,NE,3.22,4.0,NNW,23.3,23.9,23.9,1010.6,0.0,0.0,0.0,0.208,24.4,62,16.7,24.9,11.23,1.1614,1341,1,98.0,60,2025-11-10 10:00:00
23.3,25.2,21.6,63.0,15.9,0.9,NE,3.22,4.0,NNW,23.3,23.9,23.9,1010.6,0.0,0.0,0.0,0.208,24.4,62,16.7,24.9,11.23,1.1614,1341,1,98.0,60,2025-11-10 10:00:00
24.8,25.8,24.1,65.0,17.8,0.9,ENE,3.22,4.9,E,24.8,25.5,25.5,1010.2,0.0,0.0,0.0,0.269,25.2,62,17.4,25.8,11.2,1.1569,1327,1,97.0,60,2025-11-10 11:00:00
24.8,25.8,24.1,65.0,17.8,0.9,ENE,3.22,4.9,E,24.8,25.5,25.5,1010.2,0.0,0.0,0.0,0.269,25.2,62,17.4,25.8,11.2,1.1569,1327,1,97.0,60,2025-11-10 11:00:00
25.4,25.9,24.8,65.0,18.3,2.2,ENE,8.05,5.8,ENE,25.4,26.2,26.2,1009.5,0.0,0.0,0.0,0.294,25.8,62,17.9,26.4,11.18,1.1532,1331,1,97.3,60,2025-11-10 12:00:00
25.4,25.9,24.8,65.0,18.3,2.2,ENE,8.05,5.8,ENE,25.4,26.2,26.2,1009.5,0.0,0.0,0.0,0.294,25.8,62,17.9,26.4,11.18,1.1532,1331,1,97.3,60,2025-11-10 12:00:00
25.2,25.8,24.6,66.0,18.4,3.1,ENE,11.27,6.7,ESE,25.2,26.1,26.1,1008.7,0.0,0.0,0.0,0.287,26.2,62,18.4,27.0,11.17,1.1499,1341,1,98.0,60,2025-11-10 13:00:00
25.2,25.8,24.6,66.0,18.4,3.1,ENE,11.27,6.7,ESE,25.2,26.1,26.1,1008.7,0.0,0.0,0.0,0.287,26.2,62,18.4,27.0,11.17,1.1499,1341,1,98.0,60,2025-11-10 13:00:00
25.8,26.3,25.2,63.0,18.2,2.7,ENE,9.66,7.2,E,25.8,26.5,26.5,1008.0,0.0,0.0,0.0,0.31,26.7,61,18.5,27.4,10.95,1.1471,1337,1,97.7,60,2025-11-10 14:00:00
25.8,26.3,25.2,63.0,18.2,2.7,ENE,9.66,7.2,E,25.8,26.5,26.5,1008.0,0.0,0.0,0.0,0.31,26.7,61,18.5,27.4,10.95,1.1471,1337,1,97.7,60,2025-11-10 14:00:00
25.4,26.1,24.8,64.0,18.1,2.7,ENE,9.66,5.8,ENE,25.4,26.2,26.2,1007.4,0.0,0.0,0.0,0.296,26.8,60,18.4,27.6,10.75,1.1462,1337,1,97.7,60,2025-11-10 15:00:00
25.4,26.1,24.8,64.0,18.1,2.7,ENE,9.66,5.8,ENE,25.4,26.2,26.2,1007.4,0.0,0.0,0.0,0.296,26.8,60,18.4,27.6,10.75,1.1462,1337,1,97.7,60,2025-11-10 15:00:00
25.1,25.7,24.2,69.0,19.0,3.1,ENE,11.27,7.2,E,25.1,26.1,26.1,1007.1,0.0,0.0,0.0,0.282,26.7,60,18.3,27.4,10.75,1.1462,1335,1,97.6,60,2025-11-10 16:00:00
25.1,25.7,24.2,69.0,19.0,3.1,ENE,11.27,7.2,E,25.1,26.1,26.1,1007.1,0.0,0.0,0.0,0.282,26.7,60,18.3,27.4,10.75,1.1462,1335,1,97.6,60,2025-11-10 16:00:00
22.9,24.4,22.2,75.0,18.2,3.1,ENE,11.27,8.5,E,22.9,23.8,23.8,1007.8,0.0,0.0,0.0,0.19,26.5,61,18.4,27.3,10.96,1.1477,1335,1,97.6,60,2025-11-10 17:00:00
22.9,24.4,22.2,75.0,18.2,3.1,ENE,11.27,8.5,E,22.9,23.8,23.8,1007.8,0.0,0.0,0.0,0.19,26.5,61,18.4,27.3,10.96,1.1477,1335,1,97.6,60,2025-11-10 17:00:00
21.1,22.2,20.3,80.0,17.5,2.2,ENE,8.05,5.8,ENE,21.1,21.7,21.7,1008.4,0.0,0.0,0.0,0.116,25.9,62,18.0,26.6,11.18,1.1513,1342,1,98.1,60,2025-11-10 18:00:00
21.1,22.2,20.3,80.0,17.5,2.2,ENE,8.05,5.8,ENE,21.1,21.7,21.7,1008.4,0.0,0.0,0.0,0.116,25.9,62,18.0,26.6,11.18,1.1513,1342,1,98.1,60,2025-11-10 18:00:00
