temp_out,temp_hi,temp_low,hum_out,dew_pt,wind_speed,wind_dir,wind_run,wind_hi_speed,wind_hi_dir,wind_chill,heat_index,thw_index,bar,rain,rain_rate,heat_dd,cool_dd,temp_in,hum_in,dew_in,heat_in,emc_in,air_density_in,wind_samp,wind_tx,iss_recept,arc_int,datetime
20.2,20.4,19.9,83.0,17.2,2.2,ENE,8.05,4.9,NE,20.2,21.0,21.0,1009.0,0.0,0.0,0.0,0.076,25.3,63,17.8,26.0,11.4,1.1545,1337,1,97.7,60,2025-11-10 19:00:00
20.2,20.4,19.9,83.0,17.2,2.2,ENE,8.05,4.9,NE,20.2,21.0,21.0,1009.0,0.0,0.0,0.0,0.076,25.3,63,17.8,26.0,11.4,1.1545,1337,1,97.7,60,2025-11-10 19:00:00
19.6,19.9,19.1,84.0,16.8,1.8,ENE,6.44,4.5,ENE,19.6,20.3,20.3,1009.5,0.0,0.0,0.0,0.053,25.0,64,17.7,25.7,11.61,1.1565,1329,1,97.1,60,2025-11-10 20:00:00
19.6,19.9,19.1,84.0,16.8,1.8,ENE,6.44,4.5,ENE,19.6,20.3,20.3,1009.5,0.0,0.0,0.0,0.053,25.0,64,17.7,25.7,11.61,1.1565,1329,1,97.1,60,2025-11-10 20:00:00
18.9,19.1,18.8,84.0,16.1,1.3,ENE,4.83,4.5,NE,18.9,19.4,19.4,1009.9,0.0,0.0,0.0,0.023,24.7,64,17.5,25.4,11.62,1.1584,1337,1,97.7,60,2025-11-10 21:00:00
18.9,19.1,18.8,84.0,16.1,1.3,ENE,4.83,4.5,NE,18.9,19.4,19.4,1009.9,0.0,0.0,0.0,0.023,24.7,64,17.5,25.4,11.62,1.1584,1337,1,97.7,60,2025-11-10 21:00:00
18.7,18.9,18.7,84.0,16.0,0.4,NE,1.61,4.0,ENE,18.7,19.2,19.2,1010.0,0.0,0.0,0.0,0.016,24.5,64,17.2,25.1,11.63,1.1597,1334,1,97.5,60,2025-11-10 22:00:00
18.7,18.9,18.7,84.0,16.0,0.4,NE,1.61,4.0,ENE,18.7,19.2,19.2,1010.0,0.0,0.0,0.0,0.016,24.5,64,17.2,25.1,11.63,1.1597,1334,1,97.5,60,2025-11-10 22:00:00
18.7,18.8,18.6,84.0,16.0,0.4,NE,1.61,2.2,N,18.7,19.2,19.2,1009.7,0.0,0.0,0.0,0.016,24.3,64,17.1,24.9,11.63,1.1602,1333,1,97.4,60,2025-11-10 23:00:00
18.7,18.8,18.6,84.0,16.0,0.4,NE,1.61,2.2,N,18.7,19.2,19.2,1009.7,0.0,0.0,0.0,0.016,24.3,64,17.1,24.9,11.63,1.1602,1333,1,97.4,60,2025-11-10 23:00:00
18.5,18.8,18.3,85.0,15.9,0.4,ENE,1.61,2.7,ENE,18.5,19.0,19.0,1009.2,0.0,0.0,0.0,0.007,24.2,64,17.0,24.8,11.64,1.1602,1327,1,97.0,60,2025-11-11 00:00:00
18.5,18.8,18.3,85.0,15.9,0.4,ENE,1.61,2.7,ENE,18.5,19.0,19.0,1009.2,0.0,0.0,0.0,0.007,24.2,64,17.0,24.8,11.64,1.1602,1327,1,97.0,60,2025-11-11 00:00:00
18.2,18.3,18.1,84.0,15.5,0.9,ENE,3.22,3.1,E,18.2,18.6,18.6,1008.4,0.0,0.0,0.005,0.0,24.1,64,16.8,24.7,11.64,1.1602,1334,1,97.5,60,2025-11-11 01:00:00
18.2,18.3,18.1,84.0,15.5,0.9,ENE,3.22,3.1,E,18.2,18.6,18.6,1008.4,0.0,0.0,0.005,0.0,24.1,64,16.8,24.7,11.64,1.1602,1334,1,97.5,60,2025-11-11 01:00:00
18.2,18.3,18.1,84.0,15.5,0.9,ENE,3.22,3.1,E,18.2,18.6,18.6,1008.4,0.0,0.0,0.005,0.0,24.1,64,16.8,24.7,11.64,1.1602,1334,1,97.5,60,2025-11-11 01:00:00
17.9,18.1,17.7,87.0,15.7,0.9,NE,3.22,3.6,NE,17.9,18.3,18.3,1007.9,0.0,0.0,0.016,0.0,23.8,64,16.6,24.5,11.65,1.1608,1337,1,97.7,60,2025-11-11 02:00:00
17.9,18.1,17.7,87.0,15.7,0.9,NE,3.22,3.6,NE,17.9,18.3,18.3,1007.9,0.0,0.0,0.016,0.0,23.8,64,16.6,24.5,11.65,1.1608,1337,1,97.7,60,2025-11-11 02:00:00
17.9,18.1,17.7,87.0,15.7,0.9,NE,3.22,3.6,NE,17.9,18.3,18.3,1007.9,0.0,0.0,0.016,0.0,23.8,64,16.6,24.5,11.65,1.1608,1337,1,97.7,60,2025-11-11 02:00:00
17.6,17.7,17.5,88.0,15.6,0.4,ENE,1.61,3.6,ENE,17.6,18.0,18.0,1007.8,0.0,0.0,0.03,0.0,23.7,64,16.5,24.3,11.65,1.1615,1333,1,97.4,60,2025-11-11 03:00:00
17.6,17.7,17.5,88.0,15.6,0.4,ENE,1.61,3.6,ENE,17.6,18.0,18.0,1007.8,0.0,0.0,0.03,0.0,23.7,64,16.5,24.3,11.65,1.1615,1333,1,97.4,60,2025-11-11 03:00:00
17.6,17.7,17.5,88.0,15.6,0.4,ENE,1.61,3.6,ENE,17.6,18.0,18.0,1007.8,0.0,0.0,0.03,0.0,23.7,64,16.5,24.3,11.65,1.1615,1333,1,97.4,60,2025-11-11 03:00:00
18.0,18.2,17.7,83.0,15.1,0.9,NE,3.22,4.5,NNE,18.0,18.3,18.3,1007.6,0.0,0.0,0.014,0.0,23.5,64,16.3,24.1,11.65,1.1622,1336,1,97.7,60,2025-11-11 04:00:00
18.0,18.2,17.7,83.0,15.1,0.9,NE,3.22,4.5,NNE,18.0,18.3,18.3,1007.6,0.0,0.0,0.014,0.0,23.5,64,16.3,24.1,11.65,1.1622,1336,1,97.7,60,2025-11-11 04:00:00
18.0,18.2,17.7,83.0,15.1,0.9,NE,3.22,4.5,NNE,18.0,18.3,18.3,1007.6,0.0,0.0,0.014,0.0,23.5,64,16.3,24.1,11.65,1.1622,1336,1,97.7,60,2025-11-11 04:00:00
18.2,18.3,18.1,85.0,15.6,1.3,ENE,4.83,4.0,ENE,18.2,18.6,18.6,1007.9,0.0,0.0,0.007,0.0,23.3,64,16.1,23.9,11.65,1.1636,1333,1,97.4,60,2025-11-11 05:00:00
18.2,18.3,18.1,85.0,15.6,1.3,ENE,4.83,4.0,ENE,18.2,18.6,18.6,1007.9,0.0,0.0,0.007,0.0,23.3,64,16.1,23.9,11.65,1.1636,1333,1,97.4,60,2025-11-11 05:00:00
18.2,18.3,18.1,85.0,15.6,1.3,ENE,4.83,4.0,ENE,18.2,18.6,18.6,1007.9,0.0,0.0,0.007,0.0,23.3,64,16.1,23.9,11.65,1.1636,1333,1,97.4,60,2025-11-11 05:00:00
18.4,18.7,18.2,85.0,15.8,1.3,ENE,4.83,4.5,NE,18.4,18.8,18.8,1008.2,0.0,0.0,0.0,0.002,23.2,64,16.0,23.8,11.65,1.1643,1331,1,97.3,60,2025-11-11 06:00:00
18.4,18.7,18.2,85.0,15.8,1.3,ENE,4.83,4.5,NE,18.4,18.8,18.8,1008.2,0.0,0.0,0.0,0.002,23.2,64,16.0,23.8,11.65,1.1643,1331,1,97.3,60,2025-11-11 06:00:00
18.4,18.7,18.2,85.0,15.8,1.3,ENE,4.83,4.5,NE,18.4,18.8,18.8,1008.2,0.0,0.0,0.0,0.002,23.2,64,16.0,23.8,11.65,1.1643,1331,1,97.3,60,2025-11-11 06:00:00
19.4,20.2,18.7,79.0,15.7,1.8,ENE,6.44,5.4,E,19.4,20.0,20.0,1008.4,0.0,0.0,0.0,0.046,23.4,64,16.2,24.0,11.65,1.1637,1339,1,97.9,60,2025-11-11 07:00:00
19.4,20.2,18.7,79.0,15.7,1.8,ENE,6.44,5.4,E,19.4,20.0,20.0,1008.4,0.0,0.0,0.0,0.046,23.4,64,16.2,24.0,11.65,1.1637,1339,1,97.9,60,2025-11-11 07:00:00
19.4,20.2,18.7,79.0,15.7,1.8,ENE,6.44,5.4,E,19.4,20.0,20.0,1008.4,0.0,0.0,0.0,0.046,23.4,64,16.2,24.0,11.65,1.1637,1339,1,97.9,60,2025-11-11 07:00:00
21.6,22.5,20.2,74.0,16.7,1.8,ENE,6.44,4.9,ENE,21.6,21.9,21.9,1008.7,0.0,0.0,0.0,0.134,23.8,63,16.4,24.4,11.45,1.162,1334,1,97.5,60,2025-11-11 08:00:00
21.6,22.5,20.2,74.0,16.7,1.8,ENE,6.44,4.9,ENE,21.6,21.9,21.9,1008.7,0.0,0.0,0.0,0.134,23.8,63,16.4,24.4,11.45,1.162,1334,1,97.5,60,2025-11-11 08:00:00
21.6,22.5,20.2,74.0,16.7,1.8,ENE,6.44,4.9,ENE,21.6,21.9,21.9,1008.7,0.0,0.0,0.0,0.134,23.8,63,16.4,24.4,11.45,1.162,1334,1,97.5,60,2025-11-11 08:00:00
22.5,23.5,21.7,68.0,16.3,0.9,ENE,3.22,3.6,ENE,22.5,22.9,22.9,1008.4,0.0,0.0,0.0,0.174,24.3,62,16.6,24.8,11.23,1.1594,1336,1,97.7,60,2025-11-11 09:00:00
22.5,23.5,21.7,68.0,16.3,0.9,ENE,3.22,3.6,ENE,22.5,22.9,22.9,1008.4,0.0,0.0,0.0,0.174,24.3,62,16.6,24.8,11.23,1.1594,1336,1,97.7,60,2025-11-11 09:00:00
22.5,23.5,21.7,68.0,16.3,0.9,ENE,3.22,3.6,ENE,22.5,22.9,22.9,1008.4,0.0,0.0,0.0,0.174,24.3,62,16.6,24.8,11.23,1.1594,1336,1,97.7,60,2025-11-11 09:00:00
23.5,23.7,23.3,68.0,17.3,0.4,E,1.61,2.7,SSE,23.5,24.3,24.3,1007.9,0.0,0.0,0.0,0.215,24.7,62,16.9,25.2,11.22,1.1571,1331,1,97.3,60,2025-11-11 10:00:00
23.5,23.7,23.3,68.0,17.3,0.4,E,1.61,2.7,SSE,23.5,24.3,24.3,1007.9,0.0,0.0,0.0,0.215,24.7,62,16.9,25.2,11.22,1.1571,1331,1,97.3,60,2025-11-11 10:00:00
23.5,23.7,23.3,68.0,17.3,0.4,E,1.61,2.7,SSE,23.5,24.3,24.3,1007.9,0.0,0.0,0.0,0.215,24.7,62,16.9,25.2,11.22,1.1571,1331,1,97.3,60,2025-11-11 10:00:00
24.6,26.3,23.4,62.0,16.8,0.9,SSE,3.22,4.0,ENE,24.6,25.1,25.1,1007.0,0.0,0.0,0.0,0.259,25.1,62,17.3,25.6,11.21,1.154,1348,1,98.5,60,2025-11-11 11:00:00
24.6,26.3,23.4,62.0,16.8,0.9,SSE,3.22,4.0,ENE,24.6,25.1,25.1,1007.0,0.0,0.0,0.0,0.259,25.1,62,17.3,25.6,11.21,1.154,1348,1,98.5,60,2025-11-11 11:00:00
24.6,26.3,23.4,62.0,16.8,0.9,SSE,3.22,4.0,ENE,24.6,25.1,25.1,1007.0,0.0,0.0,0.0,0.259,25.1,62,17.3,25.6,11.21,1.154,1348,1,98.5,60,2025-11-11 11:00:00
27.2,28.1,26.3,56.0,17.7,1.8,ENE,6.44,6.3,ENE,27.2,27.8,27.8,1006.2,0.0,0.0,0.0,0.37,25.9,61,17.8,26.5,10.98,1.1491,1333,1,97.4,60,2025-11-11 12:00:00
27.2,28.1,26.3,56.0,17.7,1.8,ENE,6.44,6.3,ENE,27.2,27.8,27.8,1006.2,0.0,0.0,0.0,0.37,25.9,61,17.8,26.5,10.98,1.1491,1333,1,97.4,60,2025-11-11 12:00:00
27.2,28.1,26.3,56.0,17.7,1.8,ENE,6.44,6.3,ENE,27.2,27.8,27.8,1006.2,0.0,0.0,0.0,0.37,25.9,61,17.8,26.5,10.98,1.1491,1333,1,97.4,60,2025-11-11 12:00:00
27.9,28.8,27.4,55.0,18.1,1.8,ENE,6.44,4.0,ENE,27.9,28.8,28.8,1005.5,0.0,0.0,0.0,0.4,26.6,60,18.2,27.3,10.76,1.1452,1337,1,97.7,60,2025-11-11 13:00:00
27.9,28.8,27.4,55.0,18.1,1.8,ENE,6.44,4.0,ENE,27.9,28.8,28.8,1005.5,0.0,0.0,0.0,0.4,26.6,60,18.2,27.3,10.76,1.1452,1337,1,97.7,60,2025-11-11 13:00:00
27.9,28.8,27.4,55.0,18.1,1.8,ENE,6.44,4.0,ENE,27.9,28.8,28.8,1005.5,0.0,0.0,0.0,0.4,26.6,60,18.2,27.3,10.76,1.1452,1337,1,97.7,60,2025-11-11 13:00:00
26.8,27.9,26.3,58.0,17.9,1.8,ENE,6.44,4.5,ESE,26.8,27.5,27.5,1004.7,0.0,0.0,0.0,0.354,26.6,61,18.5,27.4,10.95,1.1436,1336,1,97.7,60,2025-11-11 14:00:00
26.8,27.9,26.3,58.0,17.9,1.8,ENE,6.44,4.5,ESE,26.8,27.5,27.5,1004.7,0.0,0.0,0.0,0.354,26.6,61,18.5,27.4,10.95,1.1436,1336,1,97.7,60,2025-11-11 14:00:00
26.8,27.9,26.3,58.0,17.9,1.8,ENE,6.44,4.5,ESE,26.8,27.5,27.5,1004.7,0.0,0.0,0.0,0.354,26.6,61,18.5,27.4,10.95,1.1436,1336,1,97.7,60,2025-11-11 14:00:00
26.6,26.8,26.3,59.0,17.9,1.8,ENE,6.44,4.5,ENE,26.6,27.3,27.3,1004.3,0.0,0.0,0.0,0.345,26.3,61,18.2,27.1,10.96,1.1446,1332,1,97.4,60,2025-11-11 15:00:00
26.6,26.8,26.3,59.0,17.9,1.8,ENE,6.44,4.5,ENE,26.6,27.3,27.3,1004.3,0.0,0.0,0.0,0.345,26.3,61,18.2,27.1,10.96,1.1446,1332,1,97.4,60,2025-11-11 15:00:00
26.6,26.8,26.3,59.0,17.9,1.8,ENE,6.44,4.5,ENE,26.6,27.3,27.3,1004.3,0.0,0.0,0.0,0.345,26.3,61,18.2,27.1,10.96,1.1446,1332,1,97.4,60,2025-11-11 15:00:00
26.9,27.1,26.6,58.0,17.9,1.8,ENE,6.44,4.0,ENE,26.9,27.6,27.6,1004.3,0.0,0.0,0.0,0.356,26.3,60,17.9,27.0,10.77,1.1449,1334,1,97.5,60,2025-11-11 16:00:00
26.9,27.1,26.6,58.0,17.9,1.8,ENE,6.44,4.0,ENE,26.9,27.6,27.6,1004.3,0.0,0.0,0.0,0.356,26.3,60,17.9,27.0,10.77,1.1449,1334,1,97.5,60,2025-11-11 16:00:00
26.9,27.1,26.6,58.0,17.9,1.8,ENE,6.44,4.0,ENE,26.9,27.6,27.6,1004.3,0.0,0.0,0.0,0.356,26.3,60,17.9,27.0,10.77,1.1449,1334,1,97.5,60,2025-11-11 16:00:00
26.8,27.6,26.1,59.0,18.1,0.9,NE,3.22,3.1,ENE,26.8,27.6,27.6,1004.0,0.0,0.0,0.0,0.354,26.4,59,17.8,27.1,10.57,1.1444,1342,1,98.1,60,2025-11-11 17:00:00
26.8,27.6,26.1,59.0,18.1,0.9,NE,3.22,3.1,ENE,26.8,27.6,27.6,1004.0,0.0,0.0,0.0,0.354,26.4,59,17.8,27.1,10.57,1.1444,1342,1,98.1,60,2025-11-11 17:00:00
26.8,27.6,26.1,59.0,18.1,0.9,NE,3.22,3.1,ENE,26.8,27.6,27.6,1004.0,0.0,0.0,0.0,0.354,26.4,59,17.8,27.1,10.57,1.1444,1342,1,98.1,60,2025-11-11 17:00:00
25.6,26.2,24.8,63.0,18.0,0.9,NE,3.22,3.6,E,25.6,26.2,26.2,1004.7,0.0,0.0,0.0,0.301,26.2,59,17.5,26.7,10.59,1.1467,1337,1,97.7,60,2025-11-11 18:00:00
25.6,26.2,24.8,63.0,18.0,0.9,NE,3.22,3.6,E,25.6,26.2,26.2,1004.7,0.0,0.0,0.0,0.301,26.2,59,17.5,26.7,10.59,1.1467,1337,1,97.7,60,2025-11-11 18:00:00
25.6,26.2,24.8,63.0,18.0,0.9,NE,3.22,3.6,E,25.6,26.2,26.2,1004.7,0.0,0.0,0.0,0.301,26.2,59,17.5,26.7,10.59,1.1467,1337,1,97.7,60,2025-11-11 18:00:00
23.9,24.9,23.1,69.0,17.9,0.4,NE,1.61,1.8,NE,23.9,24.8,24.8,1005.4,0.0,0.0,0.0,0.231,25.8,61,17.7,26.4,10.98,1.1488,1337,1,97.7,60,2025-11-11 19:00:00
23.9,24.9,23.1,69.0,17.9,0.4,NE,1.61,1.8,NE,23.9,24.8,24.8,1005.4,0.0,0.0,0.0,0.231,25.8,61,17.7,26.4,10.98,1.1488,1337,1,97.7,60,2025-11-11 19:00:00
23.9,24.9,23.1,69.0,17.9,0.4,NE,1.61,1.8,NE,23.9,24.8,24.8,1005.4,0.0,0.0,0.0,0.231,25.8,61,17.7,26.4,10.98,1.1488,1337,1,97.7,60,2025-11-11 19:00:00
22.4,23.1,21.9,75.0,17.8,0.4,NE,1.61,2.2,NNW,22.4,23.1,23.1,1005.8,0.0,0.0,0.0,0.171,25.4,62,17.6,26.0,11.2,1.1509,1330,1,97.2,60,2025-11-11 20:00:00
22.4,23.1,21.9,75.0,17.8,0.4,NE,1.61,2.2,NNW,22.4,23.1,23.1,1005.8,0.0,0.0,0.0,0.171,25.4,62,17.6,26.0,11.2,1.1509,1330,1,97.2,60,2025-11-11 20:00:00
22.4,23.1,21.9,75.0,17.8,0.4,NE,1.61,2.2,NNW,22.4,23.1,23.1,1005.8,0.0,0.0,0.0,0.171,25.4,62,17.6,26.0,11.2,1.1509,1330,1,97.2,60,2025-11-11 20:00:00
21.7,21.9,21.6,74.0,16.9,0.4,NE,1.61,1.8,NE,21.7,22.1,22.1,1005.9,0.0,0.0,0.0,0.141,25.2,62,17.4,25.7,11.2,1.1522,1321,1,96.6,60,2025-11-11 21:00:00
21.7,21.9,21.6,74.0,16.9,0.4,NE,1.61,1.8,NE,21.7,22.1,22.1,1005.9,0.0,0.0,0.0,0.141,25.2,62,17.4,25.7,11.2,1.1522,1321,1,96.6,60,2025-11-11 21:00:00
21.7,21.9,21.6,74.0,16.9,0.4,NE,1.61,1.8,NE,21.7,22.1,22.1,1005.9,0.0,0.0,0.0,0.141,25.2,62,17.4,25.7,11.2,1.1522,1321,1,96.6,60,2025-11-11 21:00:00
21.2,21.7,20.9,78.0,17.2,0.4,ENE,1.61,2.7,NE,21.2,21.7,21.7,1006.5,0.0,0.0,0.0,0.118,24.9,63,17.4,25.6,11.41,1.1537,1330,1,97.2,60,2025-11-11 22:00:00
21.2,21.7,20.9,78.0,17.2,0.4,ENE,1.61,2.7,NE,21.2,21.7,21.7,1006.5,0.0,0.0,0.0,0.118,24.9,63,17.4,25.6,11.41,1.1537,1330,1,97.2,60,2025-11-11 22:00:00
21.2,21.7,20.9,78.0,17.2,0.4,ENE,1.61,2.7,NE,21.2,21.7,21.7,1006.5,0.0,0.0,0.0,0.118,24.9,63,17.4,25.6,11.41,1.1537,1330,1,97.2,60,2025-11-11 22:00:00
20.7,21.2,20.2,83.0,17.7,0.4,SW,1.61,2.2,WSW,20.7,21.6,21.6,1006.1,0.0,0.0,0.0,0.1,24.8,63,17.3,25.4,11.42,1.1541,1340,1,98.0,60,2025-11-11 23:00:00
20.7,21.2,20.2,83.0,17.7,0.4,SW,1.61,2.2,WSW,20.7,21.6,21.6,1006.1,0.0,0.0,0.0,0.1,24.8,63,17.3,25.4,11.42,1.1541,1340,1,98.0,60,2025-11-11 23:00:00
20.7,21.2,20.2,83.0,17.7,0.4,SW,1.61,2.2,WSW,20.7,21.6,21.6,1006.1,0.0,0.0,0.0,0.1,24.8,63,17.3,25.4,11.42,1.1541,1340,1,98.0,60,2025-11-11 23:00:00
19.7,20.2,19.2,87.0,17.5,0.4,SSW,1.61,2.2,SSW,19.7,20.6,20.6,1005.9,0.0,0.0,0.0,0.058,24.6,64,17.3,25.2,11.63,1.1546,1336,1,97.7,60,2025-11-12 00:00:00
19.7,20.2,19.2,87.0,17.5,0.4,SSW,1.61,2.2,SSW,19.7,20.6,20.6,1005.9,0.0,0.0,0.0,0.058,24.6,64,17.3,25.2,11.63,1.1546,1336,1,97.7,60,2025-11-12 00:00:00
19.7,20.2,19.2,87.0,17.5,0.4,SSW,1.61,2.2,SSW,19.7,20.6,20.6,1005.9,0.0,0.0,0.0,0.058,24.6,64,17.3,25.2,11.63,1.1546,1336,1,97.7,60,2025-11-12 00:00:00
19.2,19.6,18.5,88.0,17.1,0.0,SSE,0.0,0.9,SE,19.2,19.9,19.9,1005.6,0.0,0.0,0.0,0.035,24.3,64,17.1,24.9,11.63,1.1554,1330,1,97.2,60,2025-11-12 01:00:00
19.2,19.6,18.5,88.0,17.1,0.0,SSE,0.0,0.9,SE,19.2,19.9,19.9,1005.6,0.0,0.0,0.0,0.035,24.3,64,17.1,24.9,11.63,1.1554,1330,1,97.2,60,2025-11-12 01:00:00
18.4,18.6,18.3,89.0,16.6,0.0,NE,0.0,0.9,NE,18.4,19.0,19.0,1005.5,0.0,0.0,0.0,0.005,24.2,65,17.2,24.9,11.84,1.1559,1339,1,97.9,60,2025-11-12 02:00:00
18.4,18.6,18.3,89.0,16.6,0.0,NE,0.0,0.9,NE,18.4,19.0,19.0,1005.5,0.0,0.0,0.0,0.005,24.2,65,17.2,24.9,11.84,1.1559,1339,1,97.9,60,2025-11-12 02:00:00
17.8,18.3,17.5,91.0,16.3,0.0,,0.0,0.0,,17.8,18.3,18.3,1005.8,0.0,0.0,0.021,0.0,23.9,65,17.0,24.7,11.85,1.1574,1337,1,97.7,60,2025-11-12 03:00:00
17.8,18.3,17.5,91.0,16.3,0.0,,0.0,0.0,,17.8,18.3,18.3,1005.8,0.0,0.0,0.021,0.0,23.9,65,17.0,24.7,11.85,1.1574,1337,1,97.7,60,2025-11-12 03:00:00
17.4,17.7,17.2,91.0,15.9,0.0,WNW,0.0,0.9,WNW,17.4,17.8,17.8,1006.1,0.0,0.0,0.039,0.0,23.7,65,16.7,24.4,11.85,1.1588,1338,1,97.8,60,2025-11-12 04:00:00
17.4,17.7,17.2,91.0,15.9,0.0,WNW,0.0,0.9,WNW,17.4,17.8,17.8,1006.1,0.0,0.0,0.039,0.0,23.7,65,16.7,24.4,11.85,1.1588,1338,1,97.8,60,2025-11-12 04:00:00
17.0,17.3,16.8,93.0,15.9,0.0,NNE,0.0,0.9,NNE,17.0,17.4,17.4,1006.6,0.0,0.0,0.056,0.0,23.6,65,16.6,24.2,11.85,1.1603,1331,1,97.3,60,2025-11-12 05:00:00
17.0,17.3,16.8,93.0,15.9,0.0,NNE,0.0,0.9,NNE,17.0,17.4,17.4,1006.6,0.0,0.0,0.056,0.0,23.6,65,16.6,24.2,11.85,1.1603,1331,1,97.3,60,2025-11-12 05:00:00
17.4,18.5,16.9,89.0,15.6,0.0,NNW,0.0,0.9,N,17.4,17.8,17.8,1007.0,0.0,0.0,0.039,0.0,23.4,65,16.5,24.1,11.85,1.1614,1331,1,97.3,60,2025-11-12 06:00:00
17.4,18.5,16.9,89.0,15.6,0.0,NNW,0.0,0.9,N,17.4,17.8,17.8,1007.0,0.0,0.0,0.039,0.0,23.4,65,16.5,24.1,11.85,1.1614,1331,1,97.3,60,2025-11-12 06:00:00
20.1,22.1,18.5,78.0,16.2,0.4,WNW,1.61,1.8,WNW,20.1,20.8,20.8,1007.7,0.0,0.0,0.0,0.074,23.6,65,16.6,24.3,11.85,1.1613,1333,1,97.4,60,2025-11-12 07:00:00
20.1,22.1,18.5,78.0,16.2,0.4,WNW,1.61,1.8,WNW,20.1,20.8,20.8,1007.7,0.0,0.0,0.0,0.074,23.6,65,16.6,24.3,11.85,1.1613,1333,1,97.4,60,2025-11-12 07:00:00
23.3,24.3,22.1,68.0,17.0,0.9,SSW,3.22,3.1,SSW,23.3,24.1,24.1,1007.6,0.0,0.0,0.0,0.206,24.1,64,16.9,24.8,11.64,1.1589,1339,1,97.9,60,2025-11-12 08:00:00
23.3,24.3,22.1,68.0,17.0,0.9,SSW,3.22,3.1,SSW,23.3,24.1,24.1,1007.6,0.0,0.0,0.0,0.206,24.1,64,16.9,24.8,11.64,1.1589,1339,1,97.9,60,2025-11-12 08:00:00
25.8,26.8,24.3,60.0,17.4,0.9,S,3.22,3.1,SSE,25.8,26.3,26.3,1007.3,0.0,0.0,0.0,0.31,25.0,63,17.5,25.6,11.41,1.1542,1338,1,97.8,60,2025-11-12 09:00:00
25.8,26.8,24.3,60.0,17.4,0.9,S,3.22,3.1,SSE,25.8,26.3,26.3,1007.3,0.0,0.0,0.0,0.31,25.0,63,17.5,25.6,11.41,1.1542,1338,1,97.8,60,2025-11-12 09:00:00
